59,4,"652,695,744,692,851,691,913,824,955,880,999,928,956,998,864,948,763,847,664,896,598,998,502,950,564,849,631,778","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","228,396,274,485",""
60,4,"605,305,762,310,949,307,952,549,950,796,946,996,808,997,808,795,781,541,745,768,749,994,596,993,603,760,602,536","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","2 3 4 5 6 7 8 9,1 2 9 10 11 12 13 14","159,324,182,359",""
61,4,"605,308,784,307,949,308,940,576,945,857,939,993,810,999,803,846,761,569,709,838,695,996,552,999,566,826,558,554","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","2 3 4 5 6 7 8 9,1 2 9 10 11 12 13 14","140,430,168,460",""
62,4,"602,298,764,305,946,306,951,501,944,737,947,996,809,991,806,731,775,500,730,733,700,992,554,998,562,729,555,492","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","2 3 4 5 6 7 8 9,1 2 9 10 11 12 13 14","159,324,182,359",""
63,4,"260,555,395,556,547,558,606,695,694,795,773,886,673,967,560,844,421,744,254,806,111,974,2,865,153,732,215,649","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","226,385,266,453",""
64,4,"202,105,298,109,300,249,299,427,300,595,203,594,204,422,202,250,354,101,448,102,450,252,449,425,447,596,341,593,328,425,349,246","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","223,368,268,424",""
65,4,"704,33,861,31,910,212,901,490,825,854,751,850,750,481,705,208,104,153,284,163,282,384,268,652,274,976,192,980,105,654,53,384","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","229,354,254,389",""
66,4,"336,4,492,3,660,9,697,217,701,607,697,998,603,995,602,600,526,196,434,596,412,997,303,995,301,593,323,181","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","207,231,237,262",""
67,4,"568,187,706,162,756,330,708,595,693,841,603,848,597,587,553,321,850,161,976,184,977,355,958,565,947,849,873,843,846,557,800,329","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","224,359,249,396",""
68,4,"523,453,662,436,703,561,702,777,647,985,565,981,527,761,507,551,848,436,980,456,995,560,972,783,933,987,851,972,806,769,808,548","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","132,518,168,560",""
69,4,"339,7,508,7,559,126,496,443,500,742,352,745,341,425,335,119,139,10,316,9,316,117,315,423,317,733,148,746,153,421,108,101","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","234,389,257,419",""
70,4,"751,50,878,38,945,189,926,399,876,785,811,795,756,392,752,189,107,199,246,204,249,391,244,551,199,943,130,932,80,554,45,384","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","239,356,263,389",""
71,4,"377,8,507,60,636,10,723,214,814,365,936,574,842,627,678,401,508,254,348,386,174,630,74,576,227,325,308,168","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","146,312,173,363",""
72,4,"490,66,689,20,749,242,672,568,585,972,467,971,485,559,491,229","1 2 9 10 11 12 13 14","1 2 3 4 5 6 7 8","148,431,262,460",""
73,4,"994,958,752,951,766,682,823,420,908,132,996,145,997,424,995,687,282,962,26,955,33,679,29,439,37,158,104,145,172,439,279,695","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","235,408,258,450",""
74,4,"311,177,455,175,505,279,459,544,402,802,316,805,322,534,300,275,114,170,272,176,277,290,249,526,246,805,162,801,101,518,82,265","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","224,366,259,406",""
75,4,"492,212,607,147,735,247,752,514,748,749,648,775,591,522,531,374,410,343,541,418,500,555,420,743,360,973,266,957,297,724,306,453","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","131,491,161,530",""
76,4,"427,717,438,575,410,413,574,328,716,252,928,168,979,255,797,391,653,550,765,683,979,841,936,924,697,836,555,764","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","24,0,388,634",""
77,4,"22,157,178,144,208,308,199,618,183,881,52,881,42,602,10,302,328,148,490,157,496,319,474,611,470,877,351,879,347,601,302,314","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 3 4 5 6 7 8,9 10 11 12 13 14 15 16","221,311,250,346",""
78,4,"614,612,697,636,773,613,825,712,896,805,995,931,901,992,831,902,691,751,593,855,491,993,400,929,502,797,568,700","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","1 2 9 10 11 12 13 14,2 3 4 5 6 7 8 9","225,418,262,487",""
79,4,"","","","168,328,183,355",""
80,4,"","","","233,282,256,297",""
